Year,Period,Profit %,Drawdown %,Cum Profit $,Max. Cum Drawdown %,Portfolio $,CAGR %,Max DD %
2018,May-Jun,0.0,0.0,11303.17,-6.97,111303.17,,
2018,Jul-Aug,0.0,0.0,11303.17,-6.97,111303.17,,
2018,Sep-Oct,0.0,0.0,11303.17,-6.97,111303.17,,
2018,Nov-Dec,0.0,0.0,11303.17,-6.97,111303.17,,
2019,Jan-Feb,0.0,0.0,11303.17,-6.97,111303.17,,
2019,Mar-Apr,3.09,-2.82,14740.67,-6.97,114740.67,,
2019,May-Jun,-3.02,-3.02,11271.99,-6.97,111271.99,,
2019,Jul-Aug,0.0,0.0,11271.99,-6.97,111271.99,,
2019,Sep-Oct,0.0,0.0,11271.99,-6.97,111271.99,,
2019,Nov-Dec,3.53,-2.59,15196.75,-6.97,115196.75,,
2020,Jan-Feb,2.73,-2.84,18341.74,-6.97,118341.74,,
2020,Mar-Apr,0.0,0.0,18341.74,-6.97,118341.74,,
2020,May-Jun,0.0,0.0,18341.74,-6.97,118341.74,,
2020,Jul-Aug,0.0,0.0,18341.74,-6.97,118341.74,,
2020,Sep-Oct,0.0,0.0,18341.74,-6.97,118341.74,,
2020,Nov-Dec,0.0,0.0,18341.74,-6.97,118341.74,,
2021,Jan-Feb,0.0,0.0,18341.74,-6.97,118341.74,,
2021,Mar-Apr,0.0,0.0,18341.74,-6.97,118341.74,,
2021,May-Jun,0.0,0.0,18341.74,-6.97,118341.74,,
2021,Jul-Aug,0.0,0.0,18341.74,-6.97,118341.74,,
2021,Sep-Oct,0.0,0.0,18341.74,-6.97,118341.74,,
2021,Nov-Dec,0.0,0.0,18341.74,-6.97,118341.74,,
2022,Jan-Feb,0.0,0.0,18341.74,-6.97,118341.74,,
2022,Mar-Apr,0.0,0.0,18341.74,-6.97,118341.74,,
2022,May-Jun,0.0,0.0,18341.74,-6.97,118341.74,,
2022,Jul-Aug,0.0,0.0,18341.74,-6.97,118341.74,,
2022,Sep-Oct,0.0,0.0,18341.74,-6.97,118341.74,,
2022,Nov-Dec,0.0,0.0,18341.74,-6.97,118341.74,,
2023,Jan-Feb,0.0,0.0,18341.74,-6.97,118341.74,,
2023,Mar-Apr,0.0,0.0,18341.74,-6.97,118341.74,,
2023,May-Jun,6.39,-4.12,25896.78,-6.97,125896.78,,
2023,Jul-Aug,2.15,-8.63,28600.6,-8.63,128600.6,,
2023,Sep-Oct,-8.76,-8.76,17331.7,-8.76,117331.7,,
2023,Nov-Dec,12.06,-1.51,31480.53,-8.76,131480.53,,
2024,Jan-Feb,0.0,0.0,31480.53,-8.76,131480.53,,
2024,Mar-Apr,0.0,0.0,31480.53,-8.76,131480.53,,
2024,May-Jun,0.0,0.0,31480.53,-8.76,131480.53,,
2024,Jul-Aug,0.0,0.0,31480.53,-8.76,131480.53,,
2024,Sep-Oct,10.25,-3.06,44953.05,-8.76,144953.05,,
2024,Nov-Dec,0.0,0.0,44953.05,-8.76,144953.05,,
2013,,,,,,,0.0,0.0
2014,,,,,,,8.31,-4.35
2015,,,,,,,-4.47,-6.96
2016,,,,,,,-6.78,-7.23
2017,,,,,,,15.39,-3.89
2018,,,,,,,0.0,0.0
2019,,,,,,,3.5,-5.61
2020,,,,,,,2.73,-2.84
2021,,,,,,,0.0,0.0
2022,,,,,,,0.0,0.0
2023,,,,,,,11.1,-10.27
2024,,,,,,,10.25,-3.06
Cumulative CAGR,3.14%,,,,,,,
Final Portfolio Value,"$144,953.05",,,,,,,
Symbol,XLK,,,,,,,
Series CSV,"SPY,VIXCLS,DGS2,DGS10,DGS30,DGS1MO,DGS3MO,DGS6MO,EFFR,FEDFUNDS,T10YIE,M2SL,LEI_ARIMA_1_1_1_step_1,NFCI",,,,,,,
