Year,Period,Profit %,Drawdown %,Cum Profit $,Max. Cum Drawdown %,Portfolio $,CAGR %,Max DD %
2021,May-Jun,5.98,-5.75,315724.48,-24.94,415724.48,,
2021,Jul-Aug,7.38,-3.16,346387.24,-24.94,446387.24,,
2021,Sep-Oct,1.63,-7.12,353677.29,-24.94,453677.29,,
2021,Nov-Dec,7.78,-5.33,388975.35,-24.94,488975.35,,
2022,Jan-Feb,-12.24,-16.12,329131.01,-24.94,429131.01,,
2022,Mar-Apr,-6.36,-14.49,301829.05,-24.94,401829.05,,
2022,May-Jun,-11.48,-17.06,255693.61,-24.94,355693.61,,
2022,Jul-Aug,6.13,-10.76,277503.46,-24.94,377503.46,,
2022,Sep-Oct,-5.02,-16.39,258537.31,-24.94,358537.31,,
2022,Nov-Dec,-1.89,-10.82,251753.36,-24.94,351753.36,,
2023,Jan-Feb,10.72,-5.56,289468.38,-24.94,389468.38,,
2023,Mar-Apr,11.29,-4.67,333431.52,-24.94,433431.52,,
2023,May-Jun,15.19,-4.12,399252.52,-24.94,499252.52,,
2023,Jul-Aug,1.25,-8.63,405492.1,-24.94,505492.1,,
2023,Sep-Oct,-6.93,-9.42,370475.79,-24.94,470475.79,,
2023,Nov-Dec,15.13,-1.51,441669.34,-24.94,541669.34,,
2024,Jan-Feb,10.42,-4.13,498131.32,-24.94,598131.32,,
2024,Mar-Apr,-6.88,-8.76,457004.25,-24.94,557004.25,,
2024,May-Jun,16.46,-3.88,548666.84,-24.94,648666.84,,
2024,Jul-Aug,-3.34,-16.97,526994.6,-24.94,626994.6,,
2024,Sep-Oct,5.72,-4.95,562871.41,-24.94,662871.41,,
2024,Nov-Dec,3.84,-3.81,588345.67,-24.94,688345.67,,
2013,,,,,,,19.61,-6.44
2014,,,,,,,16.07,-8.37
2015,,,,,,,3.37,-19.6
2016,,,,,,,10.52,-9.75
2017,,,,,,,29.14,-4.75
2018,,,,,,,-5.47,-26.98
2019,,,,,,,44.82,-10.43
2020,,,,,,,32.22,-30.32
2021,,,,,,,31.89,-7.12
2022,,,,,,,-28.06,-40.84
2023,,,,,,,53.99,-9.42
2024,,,,,,,27.08,-16.97
Cumulative CAGR,17.44%,,,,,,,
Final Portfolio Value,"$688,345.67",,,,,,,
Symbol,XLK,,,,,,,
Series CSV,"SPY,DGS2,DGS10,DGS30,DGS1MO,DGS3MO,DGS6MO,EFFR,VIXCLS,WALCL,WLTLECL,T10YIE,EXPINF1YR,FEDFUNDS,REAINTRATREARAT10Y,CORESTICKM159SFRBATL,M2SL",,,,,,,
