Year,Period,Profit %,Drawdown %,Cum Profit $,Max. Cum Drawdown %,Portfolio $,CAGR %,Max DD %
2023,Nov-Dec,15.44,-1.78,125875.0,-36.82,225875.0,,
2024,Jan-Feb,6.82,-1.9,141284.79,-36.82,241284.79,,
2024,Mar-Apr,0.17,-6.01,141701.49,-36.82,241701.49,,
2024,May-Jun,1.86,-4.33,146190.42,-36.82,246190.42,,
2024,Jul-Aug,11.02,-6.86,173316.39,-36.82,273316.39,,
2024,Sep-Oct,2.38,-2.57,179815.63,-36.82,279815.63,,
2024,Nov-Dec,3.61,-7.23,189922.48,-36.82,289922.48,,
2013,,,,,,,29.25,-7.02
2014,,,,,,,12.79,-7.42
2015,,,,,,,-4.82,-12.71
2016,,,,,,,19.06,-16.22
2017,,,,,,,12.53,-9.28
2018,,,,,,,-14.48,-18.49
2019,,,,,,,26.28,-9.45
2020,,,,,,,-8.21,-36.82
2021,,,,,,,29.13,-8.42
2022,,,,,,,-11.97,-14.45
2023,,,,,,,7.84,-14.0
2024,,,,,,,28.36,-7.23
Cumulative CAGR,9.28%,,,,,,,
Final Portfolio Value,"$289,922.48",,,,,,,
Cumulative Max Drawdown,-36.82%,,,,,,,
